,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
0,0.34915727,0.34677514,0.18056628,-0.0045611816,0.3171711,0.39329422,0.19731331,0.1539062,0.2848324,0.3352686,0.17270276,0.086315975
1,0.38813657,0.36656553,0.16990925,0.005786795,0.27404568,0.41715926,0.22569315,0.15112472,0.26572955,0.38779032,0.19202782,0.117631674
2,0.34495798,0.33144578,0.19025926,0.020799097,0.2839089,0.4344516,0.22112119,0.1881305,0.26912722,0.33320218,0.16641474,0.14181031
3,0.3870831,0.34844583,0.1581663,0.012619918,0.29589853,0.42081848,0.25562656,0.17415273,0.2896515,0.34892005,0.16808188,0.177986
4,0.38042033,0.35074925,0.19772053,0.019822968,0.33970112,0.45218256,0.24062033,0.14799479,0.26559567,0.39049616,0.1921468,0.14514777
5,0.42112038,0.38634145,0.16684853,0.03304993,0.30916908,0.42507327,0.2025948,0.17638336,0.25201362,0.35833767,0.2173472,0.08927002
6,0.38618252,0.3600377,0.13988137,0.006759347,0.27742347,0.43721223,0.23975952,0.15478095,0.25579354,0.3518717,0.18896481,0.08467452
7,0.36784524,0.36196303,0.16580297,-0.019760625,0.30738452,0.4226008,0.25683495,0.17809097,0.23643486,0.36051476,0.15874875,0.14204092
8,0.38752162,0.38164857,0.16839372,0.02372424,0.31301567,0.436735,0.22670504,0.13560145,0.21229997,0.3390167,0.14680736,0.10738354
9,0.38874596,0.37216496,0.15660353,-0.014030423,0.30136573,0.40364444,0.19879076,0.13532667,0.22632636,0.35770804,0.21131377,0.09013508
10,0.37845442,0.34913063,0.17676136,-0.008310683,0.31001943,0.41829953,0.21582067,0.13402326,0.24688488,0.35416308,0.21449746,0.08501048
11,0.379776,0.3565044,0.17755514,0.034767352,0.28650245,0.3954416,0.17227961,0.18819301,0.21462795,0.33622056,0.18182583,0.13586825
12,0.39692518,0.37082934,0.2059255,-0.0033410534,0.29559723,0.39935344,0.19746977,0.15820286,0.24305405,0.35994193,0.18250681,0.11878535
13,0.38332906,0.40049884,0.1565429,-0.025542986,0.30941442,0.43267372,0.21168017,0.19980845,0.24174105,0.34670562,0.17886753,0.12280337
14,0.37335202,0.38966075,0.15588443,0.016550556,0.28737575,0.43309242,0.20968506,0.18206395,0.23523383,0.32243875,0.1398758,0.119552724
15,0.36850202,0.35580626,0.19068083,0.014963372,0.30817294,0.44353136,0.22067244,0.15635857,0.23498838,0.35073835,0.16324721,0.11202669
16,0.3721986,0.34509957,0.16524523,0.007918663,0.29655167,0.43359292,0.22455767,0.19694719,0.21498157,0.33562768,0.21204278,0.12746066
17,0.3910871,0.3583798,0.15956657,0.011865435,0.31023112,0.40306368,0.20559578,0.16826074,0.23631829,0.34874076,0.17790899,0.14105856
18,0.3876249,0.36232477,0.16098605,0.0027198815,0.28030154,0.40320703,0.19335812,0.2077289,0.2339376,0.33123484,0.1984119,0.1072766
19,0.39673507,0.35664928,0.17661965,0.016704438,0.28778446,0.4538785,0.18244241,0.17048337,0.24012376,0.32609063,0.21046928,0.09746735
20,0.37920073,0.35951573,0.17991044,-0.014853736,0.31424132,0.41309282,0.23486343,0.14482082,0.21681188,0.36404344,0.19490984,0.13297896
21,0.3713378,0.39535105,0.14776033,0.015252963,0.292218,0.43745103,0.23400663,0.13770606,0.24430242,0.34073827,0.17912424,0.12032571
22,0.417212,0.3782321,0.16420953,0.0133674,0.3142734,0.4332711,0.22992995,0.18600419,0.21503362,0.34052444,0.16071056,0.11382196
23,0.38456434,0.35223597,0.17243484,0.004203131,0.29839367,0.43187588,0.22697426,0.16404921,0.2548945,0.3247774,0.16432786,0.11084284
24,0.3418679,0.33950981,0.16627991,-0.007421403,0.31771064,0.45163095,0.20423329,0.17924911,0.20726089,0.32786968,0.16057628,0.0745994
25,0.35945946,0.31585142,0.17045039,0.027548796,0.2995513,0.4370116,0.24114612,0.19079939,0.23086958,0.33019793,0.12642471,0.09008794
26,0.36735258,0.35364816,0.1711327,-0.031070918,0.29136822,0.43728194,0.1558303,0.14923926,0.19266358,0.3399573,0.18945116,0.10786456
27,0.36769718,0.37767777,0.15581805,0.004895868,0.27934286,0.42884433,0.22603816,0.16881952,0.23181248,0.345266,0.16867249,0.10385226
28,0.38597617,0.38016003,0.17682853,-0.0062444885,0.29305446,0.41093516,0.1954775,0.17908497,0.25615233,0.36057502,0.1435927,0.1526026
29,0.36564022,0.37083903,0.16653495,5.2536816e-05,0.30126825,0.4639401,0.24558085,0.20602441,0.2081927,0.36878577,0.14967337,0.0950024
30,0.3669568,0.35553432,0.17143717,-0.007879626,0.29209906,0.43664598,0.20884202,0.19033878,0.19811228,0.33883804,0.17017022,0.13099015
31,0.37592044,0.3298734,0.17728736,-0.03576856,0.31342655,0.40976757,0.23775814,0.16078155,0.22214898,0.33496308,0.14399159,0.13660324
32,0.35657367,0.35095614,0.18381332,-0.031082675,0.31402218,0.40708217,0.23342796,0.19530752,0.24255602,0.31740025,0.17887451,0.12524475
33,0.374015,0.3586098,0.14479694,-0.016369669,0.31932497,0.43310583,0.2355519,0.14640325,0.25871253,0.34834146,0.1486605,0.10155334
34,0.35049123,0.36589736,0.1257098,-0.026555717,0.30117875,0.4332311,0.2251189,0.16845146,0.24816658,0.37217188,0.17670111,0.10288205
35,0.37287349,0.3670555,0.14760281,0.005931693,0.2954261,0.42083564,0.18699789,0.19724438,0.19154589,0.36683366,0.15534782,0.122350164
36,0.38590893,0.35102254,0.17917694,0.01967757,0.31323072,0.42629352,0.2257221,0.20630676,0.24578477,0.36645678,0.18561919,0.10768402
37,0.36824423,0.3639423,0.14122678,0.0142275365,0.28621894,0.44021282,0.21332875,0.18038014,0.19462708,0.35667768,0.16179647,0.10802061
38,0.36715987,0.359199,0.18059112,0.040048506,0.2999932,0.4518754,0.24047603,0.1655324,0.23246975,0.36590606,0.17030892,0.1514216
39,0.36802408,0.33556223,0.1665154,-0.004012449,0.2782659,0.41428193,0.23486981,0.1844765,0.22017038,0.34751812,0.18722293,0.11987797
40,0.39464056,0.37312666,0.1630575,0.024352059,0.27944404,0.4438043,0.22886626,0.17825858,0.23445156,0.36249825,0.13622972,0.114806086
41,0.37141582,0.3683096,0.15871443,0.030671649,0.2965712,0.41076985,0.22050726,0.18225287,0.23839243,0.36977994,0.14093378,0.13714927
42,0.40267852,0.38935837,0.17696066,-0.015630813,0.29471365,0.4444874,0.2180263,0.19081533,0.2466251,0.33500993,0.10360326,0.13384831
43,0.3781727,0.38007078,0.16125242,0.01429461,0.3043092,0.4365565,0.21913218,0.1786893,0.21439865,0.35755867,0.16893591,0.13321841
44,0.38767552,0.35011926,0.13545658,0.030096905,0.28148556,0.4278081,0.21094204,0.16657935,0.20589554,0.35376695,0.14503315,0.13543802
45,0.37839028,0.40071547,0.18605222,0.022071829,0.28537712,0.43677306,0.1985959,0.19349329,0.21585499,0.3521487,0.15898341,0.12789193
46,0.40355247,0.35643753,0.18049969,-0.033678774,0.32280576,0.42841414,0.21618706,0.17981023,0.21608503,0.3260971,0.19298418,0.11801392
47,0.38067564,0.386454,0.17692095,-0.012264306,0.28552547,0.4313167,0.21980056,0.1687602,0.21758388,0.38932636,0.15703866,0.11184586
48,0.37027317,0.3578843,0.18995892,-0.0015678371,0.29784238,0.41769746,0.23595649,0.17229138,0.22163838,0.35000107,0.19361238,0.14622673
49,0.37757325,0.35036838,0.17106123,-0.0005644438,0.2847462,0.43182382,0.21219823,0.18560494,0.24607241,0.34779653,0.17688839,0.11091032
